qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
0941e98b08b511ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5253,1.0,158.0,1.0,1.0
a022d8580bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4238,0.5,151.0,0.5,0.0
6fe30f58097211ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.6918,1.0,159.0,1.0,1.0
c216e6ec085e11ebbd5cac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.7,0.5,160.0,0.5,0.0
56fd5a440bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,140.0,0.5,0.0
1dba599508b811ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7042,1.0,142.0,1.0,1.0
66119246086f11ebbd62ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.2283,0.5,127.0,1.0,1.0
286461f808ba11ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.805,1.0,159.0,1.0,1.0
ae714dea0bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4768,0.5,151.0,0.5,0.0
2bcb45560bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3506,0.5,154.0,0.5,0.0
c5315db80baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.2222,0.0,0.0,0.0,136.0,1.0,1.0
df66ea220bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6489,0.5,131.0,1.0,1.0
c704e1d3096b11ebbdafac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.411,0.5,146.0,1.0,1.0
67c784f708d811ebbd9bac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4897,0.5,145.0,0.5,0.0
8b16280408ce11ebbd94ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1135,0.5,141.0,1.0,1.0
1c1acbe708d111ebbd95ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.5513,0.5,156.0,0.5,0.0
8f8266f009b411ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2562,1.0,160.0,1.0,1.0
0a65372708cf11ebbd94ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.6625,0.5,160.0,0.5,0.0
8bf181940bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6438,1.0,160.0,1.0,1.0
4ceceee40bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1583,0.5,139.0,0.5,0.0
6aada36a0baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.8333,1.0,0.6533,0.5,150.0,1.0,1.0
62c67f960bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5425,0.5,153.0,0.5,0.0
69e0e0a008e611ebbda5ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.4467,1.0,150.0,1.0,1.0
ee9b60a6086511ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3922,0.25,153.0,0.5,0.0
f7ff7626098911ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6806,1.0,144.0,1.0,1.0
4a3e57f708c511ebbd8eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.3724,1.0,145.0,1.0,1.0
1f447f24096411ebbdafac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.7312,1.0,160.0,1.0,1.0
b61741320bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.526,0.5,154.0,0.5,0.0
839920c60bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0784,0.5,153.0,0.5,0.0
1e0c8ff5085c11ebbd5cac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.4837,0.5,153.0,0.5,0.0
a2e665000bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4834,0.5,151.0,0.5,0.0
3a61885c0bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,1.0,1.0,153.0,1.0,1.0
3e15be5a0baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.2,0.0,0.2961,0.5,152.0,0.5,0.0
7f5ab8160bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2143,0.5,140.0,0.5,0.0
29a722d2086811ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5662,1.0,136.0,1.0,1.0
772c5c660bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0755,0.5,159.0,0.5,0.0
45709660095311ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4968,0.5,157.0,1.0,1.0
92ebfb8c0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.768,1.0,125.0,1.0,1.0
4b827b1e093611ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.7448,1.0,145.0,1.0,1.0
0fd8f56e08be11ebbd8aac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.8,1.0,0.7682,1.0,151.0,1.0,1.0
c494b5c00bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5855,0.5,152.0,0.5,0.0
909aa544086411ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.2308,0.5,156.0,0.5,0.0
e596b9500bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6327,0.5,147.0,0.5,0.0
5ab73ef109b411ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4167,0.5,156.0,1.0,1.0
5271f2780bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3625,0.5,160.0,1.0,1.0
922a629c0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7785,0.5,158.0,0.5,0.0
db6a0c8c0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.3333,0.0,0.4487,0.5,156.0,1.0,1.0
179f51c60bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4615,0.5,130.0,0.5,0.0
077a2ace0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
6ec70dc60bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8591,0.5,149.0,1.0,1.0
4ebd4dc608c711ebbd91ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4759,0.5,145.0,0.75,0.0
f625c1ba0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,133.0,0.5,0.0
c4ec341c0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2848,0.5,158.0,1.0,1.0
6ea43168084c11ebbd56ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5,0.5,156.0,0.5,0.0
e036fe320bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7285,0.5,151.0,1.0,1.0
6833fbd8087711ebbd67ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4151,0.5,159.0,0.5,0.0
c2872f9408ca11ebbd92ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6937,0.5,160.0,0.5,0.0
164404960bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4688,0.5,160.0,1.0,1.0
9cc254b40bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4516,0.5,155.0,0.5,0.0
674b49540bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2324,0.5,142.0,0.5,0.0
aba20b320bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1745,0.5,149.0,0.5,0.0
614eef2a0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1837,0.5,147.0,0.5,0.0
8bb0faca0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6194,0.5,155.0,1.0,1.0
31d4d9de091e11ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,1.0,0.5,134.0,1.0,1.0
890b121c08b111ebbd85ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.6395,0.5,147.0,0.5,0.0
bb275b6808a011ebbd78ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.7233,0.5,159.0,0.5,0.0
b61ebcc1086d11ebbd62ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.7434,0.25,152.0,0.5,0.0
2de101c808d711ebbd99ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8645,0.5,155.0,0.75,0.0
d03155340bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5132,0.5,152.0,0.5,0.0
015d47a908a811ebbd7fac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.1471,0.25,136.0,0.5,0.0
b5bb630a0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3379,0.5,145.0,1.0,1.0
4b7eed900bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2213,0.5,122.0,0.5,0.0
3ab073500bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.3288,1.0,146.0,1.0,1.0
b60fd6a20bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4025,0.5,159.0,1.0,1.0
62fdcff808c011ebbd8aac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.2949,0.5,156.0,0.5,0.0
2782092e088411ebbd6dac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6351,1.0,148.0,1.0,1.0
773088680bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.1818,0.0,0.3759,0.5,141.0,0.5,0.0
838b8c7b086811ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.7226,1.0,155.0,1.0,1.0
06c6e94a0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4771,1.0,153.0,1.0,1.0
88cc034008c211ebbd8cac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.9252,0.75,147.0,0.75,0.0
acd46967085a11ebbd5cac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.3819,0.5,144.0,0.5,0.0
0e15d68608d511ebbd98ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2847,0.5,144.0,1.0,1.0
067fab3b094411ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6781,1.0,146.0,1.0,1.0
61964be60bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,156.0,1.0,1.0
d14fc06e0bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
7b3bcff60bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1603,0.5,156.0,0.5,0.0
692540bc0bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5128,0.5,156.0,0.5,0.0
08292515088411ebbd6dac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3987,1.0,153.0,1.0,1.0
e23b081e08b711ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6323,1.0,155.0,1.0,1.0
9e506db00bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2015,0.5,134.0,0.5,0.0
2858ddc609b211ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.9051,1.0,158.0,1.0,1.0
cd929cc20bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2516,0.5,155.0,0.5,0.0
044a6058086d11ebbd61ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.7226,1.0,155.0,1.0,1.0
9248ce6c0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4478,0.5,134.0,0.5,0.0
c1b4a0e60baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.4211,0.5,152.0,1.0,1.0
3f4933aa0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4065,0.5,155.0,0.5,0.0
a292dca309a011ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,155.0,1.0,1.0
63c16246095211ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.3333,0.0,0.6786,0.5,140.0,1.0,1.0
8ebd30080bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3506,0.5,154.0,1.0,1.0
231a47860bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.359,0.5,156.0,0.5,0.0
b4f937fa08cf11ebbd95ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6203,0.5,158.0,0.5,0.0
92e4c1960bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
a585aba5092711ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7255,1.0,153.0,1.0,1.0
6086a7fa0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.2222,0.0,0.5197,0.5,152.0,0.5,0.0
83a016220bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.2857,0.0,0.6552,0.5,145.0,1.0,1.0
a4263dc80bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3488,0.5,129.0,0.5,0.0
d8a1eedf097611ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.3418,1.0,158.0,1.0,1.0
782f0c160bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1401,0.5,157.0,0.5,0.0
5cb7d5260bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,149.0,1.0,1.0
aa14a0ac0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1169,0.5,154.0,0.5,0.0
0e967bac08a711ebbd7fac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4676,0.5,139.0,0.5,0.0
7c5768260bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.3333,1.0,0.2105,0.5,152.0,1.0,1.0
d0cadba7088f11ebbd72ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.6154,0.5,130.0,1.0,1.0
1f9e4658084f11ebbd56ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.3187,0.25,160.0,0.5,0.0
3f0a5317085d11ebbd5cac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4138,0.5,145.0,0.5,0.0
37a7af5a0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.8,0.0,0.6218,0.5,156.0,1.0,1.0
188e20a60bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4362,0.5,149.0,0.5,0.0
5d2b68b60bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.3311,0.5,151.0,0.5,0.0
4a08f0e80bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5875,1.0,160.0,1.0,1.0
d0a64a540bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6027,0.5,146.0,0.5,0.0
7284dea4087711ebbd67ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.4733,0.5,150.0,0.5,0.0
60ce015a08ad11ebbd83ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.7152,0.5,158.0,0.5,0.0
9a758ac6084f11ebbd56ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.7021,0.5,141.0,0.5,0.0
511b3eda0baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6056,0.5,142.0,1.0,1.0
2cb1fed1094311ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1892,0.5,148.0,1.0,1.0
951c19540bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.64,1.0,150.0,1.0,1.0
c39d8e5a0bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6197,0.5,142.0,1.0,1.0
061998c008ce11ebbd94ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.2308,0.5,143.0,1.0,1.0
c2fc21d60baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2643,0.5,140.0,1.0,1.0
6a701bca0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,147.0,1.0,1.0
79703b0808a611ebbd7fac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.451,1.0,102.0,1.0,1.0
3a6e83be086b11ebbd5fac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3158,0.5,152.0,1.0,1.0
a06faa8e085311ebbd59ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.5714,1.0,84.0,1.0,1.0
72486f1e0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,151.0,0.5,0.0
b67bfaf20bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.391,0.5,156.0,1.0,1.0
5eff3f9a0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2778,0.5,144.0,1.0,1.0
b930f6680bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.1375,0.5,160.0,0.5,0.0
b61f7c280bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1635,0.5,159.0,0.5,0.0
b8ffdece0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,144.0,1.0,1.0
8e85a6bd086311ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.8,1.0,0.25,1.0,144.0,1.0,1.0
a4939cfc08f711ebbdaaac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.4126,0.5,143.0,1.0,1.0
f5e7f8f80bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3154,0.5,149.0,0.5,0.0
93acf0b9088511ebbd6dac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,1.0,1.0,142.0,1.0,1.0
f6dce6440bae11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.2857,0.0,0.5723,0.5,159.0,0.5,0.0
57431f700bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.2821,0.5,156.0,1.0,1.0
d64d24180bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2361,0.5,144.0,0.5,0.0
b5f30a800bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.6,0.0,0.8133,0.5,150.0,0.5,0.0
a5e0af240bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1176,0.5,153.0,0.5,0.0
c5d5e525088811ebbd6eac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.6392,0.5,158.0,0.5,0.0
6c40a31c0baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4375,0.5,160.0,0.5,0.0
6062845a0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5804,0.5,143.0,0.5,0.0
748446060bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.331,0.5,142.0,0.5,0.0
62ab6bbe0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.4342,0.5,152.0,0.5,0.0
adde63860baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.25,0.0,0.4204,0.5,157.0,1.0,1.0
4800bb8a0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
97cee43a0baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2792,0.5,154.0,0.5,0.0
1b8b2c9b085711ebbd59ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.8408,0.5,157.0,0.5,0.0
661440ce0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6,0.5,145.0,0.5,0.0
e0805d20086811ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6623,0.5,154.0,0.5,0.0
8cca23e5091611ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.7518,1.0,137.0,1.0,1.0
430d584d08e511ebbda4ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.2532,0.5,154.0,1.0,1.0
a8d938b80bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2562,0.5,121.0,0.5,0.0
462bb642099211ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.4141,1.0,128.0,1.0,1.0
59ad2d780bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1401,0.5,157.0,1.0,1.0
3936b550089f11ebbd78ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.625,0.5,160.0,0.5,0.0
42a2068a0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4333,0.5,150.0,0.5,0.0
b8ef144a0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,152.0,0.5,0.0
27987581093611ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8418,1.0,158.0,1.0,1.0
6243faca0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4054,0.5,148.0,0.5,0.0
b9c4f68a08f111ebbda9ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6507,1.0,146.0,1.0,1.0
96d89ea0095b11ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.9423,1.0,156.0,1.0,1.0
f68b59ac0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5704,1.0,142.0,1.0,1.0
a1d9a65c0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8625,0.5,160.0,0.5,0.0
299c6110086a11ebbd5fac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.6855,0.5,159.0,0.5,0.0
18fa62c20bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.2968,0.5,155.0,0.5,0.0
2e9cc8d60bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5229,0.5,153.0,0.5,0.0
022a3dd40bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0993,0.5,141.0,0.5,0.0
655a05b0089a11ebbd77ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.2318,0.25,151.0,0.5,0.0
7ab366f60bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1911,0.5,157.0,0.5,0.0
82cf1051087111ebbd63ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6039,0.5,154.0,0.5,0.0
6bb800f00bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5827,0.5,127.0,1.0,1.0
57e7c378087311ebbd66ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.3143,0.5,140.0,1.0,1.0
37ca471008e311ebbda4ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.2848,0.5,158.0,1.0,1.0
44072b5a085311ebbd59ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,155.0,1.0,1.0
e941030608ee11ebbda8ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3442,1.0,154.0,1.0,1.0
0bedb7e80bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4204,0.5,157.0,1.0,1.0
5acc6e480bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6026,0.5,151.0,0.5,0.0
1c7395fa0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.25,0.0,0.4934,0.5,152.0,0.5,0.0
fb36485008ae11ebbd83ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.2342,0.25,158.0,0.5,0.0
f377a0fc089311ebbd75ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.25,0.5,160.0,0.5,0.0
ddd251a6089411ebbd75ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4938,0.5,160.0,0.5,0.0
